"","model_type","R0","gamma_val","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se"
"11",3,15.8190148734177,0,0,0.799,5000,156.414857383682,12.3575949173543,1.37,0.5,0.187,365,20.7811995659922,157.347656148415,7.66506872776593,1,2.61035702368696,0.218439351041185,0.804267254012983,20.6587439729987,4.83026780531697,-57.2459382534595,0.00828832679243268
"12",3,10.0668947675049,0,0,0.799,5000,243.560921028903,10.1417610041895,1.37,0.5,0.187,365,23.0400616288697,157.159910644727,7.7821647653121,1,2.62464367942371,0.223207000440799,0.604277713344853,21.3685796285758,11.6758829766828,-57.3761724925771,0.00553655719516784
"13",3,13.730106332904,0,0,0.799,5000,321.512052882347,14.4103170177444,1.37,0.5,0.187,365,25.1111572113599,112.857293665619,4.71923261074863,1,2.63688312033677,0.233012477131534,0.511863490530751,21.4671676358868,11.6775952305182,-57.4460923254847,0.00713767085284018
"14",3,16.1149240496929,0,0,0.799,5000,39.8889890082128,4.93570919511534,1.37,0.5,0.187,365,16.5804445316899,98.2616778844377,7.82687389331875,1,2.75227033555832,0.121645818265779,0.576983545547872,21.7306067526535,5.0312332015839,-57.5031572398704,0.00414320807330723
"15",3,10.1842201436303,0,0,0.799,5000,55.0474072676898,2.95783720270739,1.37,0.5,0.187,365,28.7142359625093,58.2146959770306,7.78862933745602,1,2.83405773895768,0.165341536533406,0.577047013366077,27.8367616580028,11.6767053100794,-57.6752868203346,0.0104203910510668
"16",3,21.4713464836264,0,0,0.799,5000,209.779738022692,8.56059308947084,1.37,0.5,0.187,365,35.0149483584516,113.231458014032,39.7107984937391,1,2.84812160432204,0.228415485527033,0.558332303983421,38.9546271447164,12.7733450371574,-57.8962270941773,0.00513723360025273
"17",3,7.18494173972325,0,0,0.799,5000,29.2342752102209,1.48686123828913,1.37,0.5,0.187,365,20.8498703391372,77.2118158370654,13.4256761835116,1,2.97559369341382,0.0934649645344986,0.610421659547223,42.4916667056521,10.5674608046988,-58.2127199361362,0.00434017151706733
"18",3,6.1363695741678,0,0,0.799,5000,24.4622355990158,0.738521516646664,1.37,0.5,0.187,365,17.7482793245854,66.4844137175286,7.81476932370873,1,3.24388471075893,0.00797899893921688,0.860056151140082,37.2750379716732,10.1784191166251,-58.3174575261566,0.0186779476172425
"19",3,6.5092570576225,0,0,0.799,5000,131.278657159771,5.68586331919906,1.37,0.5,0.187,365,71.0390973649554,71.0501725002571,11.6372461311222,1,2.41298042209478,0.0144681286731349,0.933026599391647,20.2013990891406,11.4632033708704,-58.3266670475266,0.00585505910418723
"20",3,12.6428706346957,0,0,0.799,5000,37.6500224340036,2.50569404683693,1.37,0.5,0.187,365,18.0141284914814,83.2415621378189,6.32348903101112,1,2.82474185727718,0.134835582785415,0.603338273228874,25.17486426284,8.22014417171951,-58.6327344208667,0.0042650957923192
"21",3,13.7693915845747,0,0,0.799,5000,188.215124975901,25.7938175383836,1.37,0.5,0.187,365,53.4121586900047,80.803171034651,28.6135750795332,1,2.90685170306919,0.17697158085602,0.168612274901913,30.1558770975821,19.2137607915759,-58.7353786735724,0.0061774406658413
"22",3,8.32230764069539,0,0,0.799,5000,319.250814235562,5.26096529091217,1.37,0.5,0.187,365,27.5297899809156,116.590308243671,26.8029878217181,1,2.86361288282922,0.240658078633867,0.984399351110512,52.9755216606603,16.2937448970738,-58.744995225864,0.0171035431807307
"23",3,8.01406814912875,0,0,0.799,5000,40.3425617013544,0.867917749068539,1.37,0.5,0.187,365,12.1445577058496,100.634049691517,11.6594617474485,1,3.03626144888485,0.120672755251037,0.738884316259505,62.1918826678235,16.5219122961391,-59.0267932033581,0.0202939836671404
"24",3,6.62598463500781,0,0,0.799,5000,62.5018170765329,2.08882587569991,1.37,0.5,0.187,365,45.8918944078554,80.2098955127848,17.8470576874755,1,2.9500826900396,0.157703429181336,0.807680682024057,57.5928842786508,12.9230610340362,-59.1687102756203,0.00549458104985612
"25",3,10.6346495143883,0,0,0.799,5000,323.966851489943,23.4404191881766,1.37,0.5,0.187,365,42.0732345940551,172.32201147428,40.8662961673279,1,2.76568056203838,0.219083403417144,0.670856265481319,25.8656793884607,6.42924346740563,-59.5961282351914,0.00478486744222119
"26",3,9.95419466434387,0,0,0.799,5000,77.6805687923133,4.00269450348395,1.37,0.5,0.187,365,51.7753298504582,202.770804087878,29.7375816223593,1,2.880352020681,0.192935889251501,0.580698457693947,59.5507223762686,12.2166887823368,-59.5978587227089,0.00851550266691694
"27",3,10.8297485276593,0,0,0.799,5000,238.373963974604,16.8001821593039,1.37,0.5,0.187,365,42.5113317667934,106.199549434948,12.6132308357605,1,2.83485961442286,0.200978563825901,0.397080919716975,24.1972581566426,13.5188483075109,-59.8474972382848,0.00872145493840412
"28",3,8.26488714200172,0,0,0.799,5000,204.24032606694,7.48033804771202,1.37,0.5,0.187,365,43.218772717892,42.026474827831,35.8681351267207,1,2.87816315549453,0.184114364576142,0.656370959407755,78.0150297370653,16.3072662469093,-60.5523504864557,0.00774500874942494
"29",3,12.7124927135567,0,0,0.799,5000,62.6291953545281,16.1254567126187,1.37,0.5,0.187,365,243.330952992206,43.0894142698194,44.9442951961647,1,2.85295537428617,0.00373246961752702,0.888824167192158,34.8552160427839,3.04544171865467,-61.1658674399596,0.00486969156700436
"30",3,18.2340662370993,0,0,0.799,5000,154.937773306755,7.51154038197664,1.37,0.5,0.187,365,65.4964761430078,97.1515947443366,42.1729967557191,1,3.05290846726528,0.209532649834846,0.756927603060431,90.4519777905871,9.76885939804899,-61.6068911466633,0.00592016509118706
